Hotel,IsCanceled,LeadTime,ArrivalDateMonth,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
12970,City Hotel,1,239,6,15,0,2,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,90.6,0,0
12971,City Hotel,1,239,6,15,0,2,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,90.6,0,0
12972,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
12973,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
12974,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12975,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12976,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12977,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12978,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12979,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12980,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12981,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12982,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12983,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12984,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12985,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12986,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12987,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12988,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12989,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12990,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12991,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12992,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12993,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
12994,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
12996,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12997,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12998,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
12999,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13000,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13001,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13002,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13003,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13004,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13005,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13006,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13007,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13008,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13009,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13010,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13011,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13012,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13013,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13014,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13015,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
13017,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
13018,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
13019,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13020,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13021,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13022,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13023,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13024,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13025,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13026,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13027,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13028,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13029,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13030,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13031,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13032,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13033,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13034,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13035,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13036,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13037,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13038,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13039,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13040,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13041,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13042,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13043,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13044,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13045,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13046,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13047,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
13048,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
13049,City Hotel,1,239,6,15,0,2,2,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,112.2,0,0
13051,City Hotel,1,239,6,15,0,2,1,0.0,0,HB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,80,Transient,90.6,0,0
13052,City Hotel,1,188,6,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,130.0,0,0
13239,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13240,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13245,City Hotel,0,290,6,17,1,2,2,1.0,0,BB,FRA,Offline TA/TO,0,0,0,A,1,No Deposit,108,Transient-Party,89.5,0,1
13246,City Hotel,0,290,6,17,1,2,2,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,1,No Deposit,108,Transient-Party,72.0,0,0
13247,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13248,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13249,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13250,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13251,City Hotel,0,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,1
13252,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13254,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13256,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13257,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13258,City Hotel,0,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13259,City Hotel,0,290,6,17,1,2,1,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,1,No Deposit,108,Transient-Party,65.0,0,1
13260,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13262,City Hotel,0,290,6,17,1,2,2,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,1
13263,City Hotel,0,290,6,17,1,2,2,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,1
13264,City Hotel,1,290,6,17,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,0
13265,City Hotel,0,290,6,17,1,2,2,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,0,No Deposit,108,Transient-Party,72.0,0,1
13344,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13345,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13346,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13347,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13348,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13349,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13350,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13351,City Hotel,1,193,6,20,1,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,100.0,0,0
13352,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13353,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13354,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13355,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13357,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13358,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13360,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13361,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13362,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13363,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13364,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13365,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13366,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13367,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13368,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13369,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13371,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13372,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13373,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13375,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13376,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13377,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13378,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13379,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13380,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13383,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13384,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13386,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13387,City Hotel,1,193,6,20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,39,Transient,120.0,0,0
13642,City Hotel,1,116,6,27,1,5,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,15,Transient,140.0,0,0
13775,City Hotel,1,153,6,30,1,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,40,Transient,85.0,0,0
13845,City Hotel,1,154,7,1,1,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,40,Transient,75.0,0,0
14463,City Hotel,1,61,7,18,3,8,3,0.0,0,BB,PRT,Offline TA/TO,0,0,0,E,0,No Deposit,1,Transient,139.34,0,1
14465,City Hotel,1,61,7,18,3,8,2,0.0,1,BB,PRT,Offline TA/TO,0,0,0,E,0,No Deposit,1,Transient,139.34,0,1
14590,City Hotel,1,226,7,22,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,No Deposit,96,Transient-Party,64.0,0,0
15322,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15323,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15324,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15326,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15327,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15328,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15329,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15330,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
15331,City Hotel,1,221,8,12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,147,Transient-Party,80.0,0,0
16343,City Hotel,1,5,9,5,1,0,3,0.0,0,BB,CHN,Direct,0,0,0,D,0,No Deposit,5,Transient,187.0,0,2
16418,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16419,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16421,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16422,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16424,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16426,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16427,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16428,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16429,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16430,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16432,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16433,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16434,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16435,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16436,City Hotel,1,258,9,8,0,1,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,41,Transient,65.0,0,0
16528,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16529,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16531,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16532,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16537,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16538,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16544,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16545,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16546,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16548,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16551,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16552,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16553,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16557,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16564,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16565,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
16566,City Hotel,1,266,9,9,0,2,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,32,Transient,105.0,0,0
